cid,顧客名,plan,所在,cid_source
f88f40ae-c5cf-4567-8a12-db00398a16ee,有限会社 ライフ・ライン,mini,272-0137 千葉県市川市福栄4-6-20,SF元データ
b88b28b2-8e29-46ec-a763-6022073dc98f,株式会社 加藤組,mini,837-0914 福岡県大牟田市宮部28-12,SF元データ
74c3ff4e-e4be-4c2c-8ef4-9cbcb67e6fc1,株式会社 加藤電機兄弟商会,新mini,462-0809 愛知県名古屋市北区上飯田西町2-21,SF元データ
8e11c355-9d0a-4826-bd46-6837d6674f78,株式会社 河原井,mini,311-4303 茨城県東茨城郡城里町石塚868-3,SF元データ
,有限会社 河合商事,mini,639-2142 奈良県葛城市北道穂17-8,未マッチ
5fdd277f-22b1-49ac-874a-c418a11d3959,有限会社 並木通信,mini,339-0037 埼玉県さいたま市岩槻区大字浮谷2520,SF元データ
ceaa7ef9-01ba-4c83-9d57-cff0cfdb8876,有限会社 平山鉄工所,mini,321-4521 栃木県真岡市久下田871,SF元データ
,有限会社 服部板金ダクト工業,mini,111-0031 東京都台東区千束3-32-8,未マッチ
bea18909-8866-4dfc-addf-14493558830b,有限会社 服部建設工業,mini,512-1205 三重県四日市市平尾町2800-2,SF元データ
9e60ddcb-9cfd-4b87-8e6c-bfefef1a46f7,株式会社 ククノチ,mini,299-3251 千葉県大網白里市大網2037,SF元データ
c17d7a70-75ab-4fbe-ac1a-184fc52f4ec2,株式会社 グリーンオオモリ,mini,041-1121 北海道亀田郡七飯町大中山2-36-13,SF元データ
c27dc72c-7ba9-4b83-b592-4a40df103cc8,株式会社 グレートオークス,mini,114-0004 東京都北区堀船3-6-13,SF元データ
76626b87-6203-4803-baab-7996a3d0cc8e,株式会社 グローリーアーキテクトワークス,mini,651-2111 兵庫県神戸市西区池上4-2-1,SF元データ
728a3f7e-25dd-434c-8056-7343c25b97b9,株式会社 ケイキ工業,mini,319-1704 茨城県北茨城市大津町北町1138,高（名前+都道府県+市区）
,株式会社 ケンコウシャ,mini,577-0066 大阪府東大阪市高井田本通1-8-11,未マッチ
c020cbd7-18a9-48c5-a866-f4b3ee139d78,株式会社 コムズエンジニア,新mini,370-0046 群馬県高崎市江木町1598-8,SF元データ
a8286481-6fd3-4d7f-b442-b953e24982b5,株式会社 サトル,mini,590-0152 大阪府堺市南区和田453-1,SF元データ
e0c3ef1b-ad8b-4a09-8be2-28824fcb549e,有限会社 美匠,mini,330-0804 埼玉県さいたま市大宮区堀の内町2-228,SF元データ
36212f5a-8b1a-4abc-9d49-58012073a440,有限会社 鍋藤,新mini,959-0214 新潟県燕市吉田法花堂字新田前2237-1,SF元データ
154b6789-fdb0-4ef3-a39d-51e36175e531,有限会社 鳶長,mini,133-0052 東京都江戸川区東小岩1-31-7,SF元データ
4e2b9f1d-9623-4c2e-b693-824f181c44c0,有限会社 藤和工業,新mini,720-0083 広島県福山市久松台2-7-15,SF元データ
fa426cb0-12ce-4b4e-881b-8cd8260e84c3,有限会社 藤本電設,新mini,744-0031 山口県下松市生野屋2-2-18,SF元データ
e450902b-816d-4551-9237-6718dc35012d,有限会社 鳥新,mini,351-0035 埼玉県朝霞市朝志ケ丘4-13-6,SF元データ
cb33282b-2f5a-45cf-b7c6-bd63d26beb34,有限会社 長塩工業,mini,712-8052 岡山県倉敷市松江2-10-20,SF元データ
d9c9b6f7-fc6b-41db-af53-86efbf707956,有限会社 中澤,新mini,135-0011 東京都江東区扇橋3-9-14-407,SF元データ
f508909e-a244-4002-aa8c-931d2fd19e61,中山組 株式会社,mini,847-1432 佐賀県東松浦郡玄海町平尾845,SF元データ
0d8916c3-fe88-4b09-a4ad-1bacfd7f33b2,有限会社 中京技建,mini,569-0832 大阪府高槻市唐崎中2-8-23,SF元データ
5f3ca23e-cb9e-4f0d-85d8-6fbfb94c914f,株式会社 シー・アンド・アイ,mini,944-0028 新潟県妙高市大字姫川原224,SF元データ
f75c1151-8b0c-4124-b892-4969b1c38aa4,株式会社 ジオステップ,新mini,210-0842 神奈川県川崎市川崎区渡田東町12-3,SF元データ
48539bee-5346-459a-9db2-79f224c0a44c,株式会社 シンキ,新mini,839-0811 福岡県久留米市山川神代1-8-5,SF元データ
8a4f3573-92a1-4c9d-9160-30c1fab13605,有限会社 竹川組,mini,651-0095 兵庫県神戸市中央区旭通3-3-14,SF元データ
24c92a30-79a3-4cea-af0f-057110eb6343,有限会社 築井商事,mini,306-0012 茨城県古河市旭町1-16-24,SF元データ
542b8543-eb0d-4471-b09a-177cd5ea4967,株式会社 シンセイ,新mini,187-0045 東京都小平市学園西町3-5-17,SF元データ
f744d97f-2af1-4191-9010-bb2667f71307,株式会社 スカイフィールド,mini,595-0036 大阪府泉大津市昭和町7-19-6,SF元データ
c3e4368d-55dd-43fc-838d-58467548130f,株式会社 スカイ技建,mini,182-0001 東京都調布市緑ヶ丘2-12-67,SF元データ
927f6303-a641-4e71-baf9-9ae74b8b3471,株式会社 スフィーダ,新mini,194-0043 東京都町田市成瀬台2-35-58,SF元データ
cfebac07-59fd-4017-8ac3-cac2acc8d02e,株式会社 ゼスト,mini,329-2763 栃木県那須塩原市井口495-24,SF元データ
5446a39f-c984-4303-ab45-042cb0c18d30,株式会社 ゼネラル,mini,670-0871 兵庫県姫路市伊伝居77,SF元データ
af092ec8-335b-4570-95b9-10876fb03d76,株式会社 ダイタカ,mini,570-0011 大阪府守口市金田町3-4-3,SF元データ
78024ce1-46b4-4e2a-9e53-ee6b3b34cc5f,株式会社 タカトミ小林組,新mini,399-0101 長野県諏訪郡富士見町境9390-1,SF元データ
566d1814-fc9d-4033-ad55-60bae7429004,株式会社 タカネザワナイソウ工業,mini,270-0132 千葉県流山市駒木577-5,SF元データ
,株式会社 ティーエヌ広告,mini,161-0031 東京都新宿区西落合1-25-12,未マッチ
9b48e866-606f-48e6-b57c-cefae1f71f5c,株式会社 ティーウォール,mini,604-8451 京都府京都市中京区西ノ京御輿岡町15-24,SF元データ
5a86aee1-c236-4c14-b30b-d27211f6e2a1,株式会社 ディストワークス,mini,666-0105 兵庫県川西市見野2-33-15,SF元データ
9889492d-ef87-43dd-9081-5490e9b6ee4f,株式会社 トーラス,mini,709-2115 岡山県岡山市北区御津北野606-1,SF元データ
aa671dd2-b49e-4901-9969-b3749acfb808,株式会社 トミタ,新mini,443-0011 愛知県蒲郡市豊岡町五反田24-1,SF元データ
,株式会社 トリプルワン,mini,340-0822 埼玉県八潮市大瀬55-32,未マッチ
b4d9288f-4bc4-491b-a791-0cb3067f669b,株式会社 ニチエイ興商,mini,670-0811 兵庫県姫路市野里294-1,SF元データ
52577849-9a29-42cb-8047-fd2106510794,株式会社 ネクサス,新mini,290-0056 千葉県市原市五井2209-1 アヴニール梨の木 406,SF元データ
ead711cc-90b9-4ea6-a206-6f75a7937e8f,株式会社 ノキノブレイン,mini,182-0023 東京都調布市染地3-8-45,SF元データ
7af5dff0-ee9b-4173-a84a-fe840a3bde0d,株式会社 ノアプランニング,mini,343-0836 埼玉県越谷市蒲生寿町17-1-2F,SF元データ
ae493327-1e9b-4443-afcc-e00681cb9533,株式会社 ハーツワークス,mini,162-0828 東京都新宿区袋町3 リバティーハウス 103,SF元データ
88f49cde-3244-4dd8-9270-e93aa0565122,株式会社 ハイ・スメロン東海,mini,411-0934 静岡県駿東郡長泉町下長窪935-23,SF元データ
9f22d96b-681e-4939-a1df-273ac75b5b5a,株式会社 ハウスケア静岡,新mini,420-0916 静岡県静岡市葵区瀬名2-13-11,SF元データ
1c10187b-a743-4311-b5f4-4adb92f93bd0,株式会社 ビーアイジー,mini,654-0121 兵庫県神戸市須磨区妙法寺字風早1227-6,SF元データ
,千曲ホールディングス 株式会社,mini,340-0802 埼玉県八潮市鶴ケ曽根1370-1,未マッチ
e020173d-4f72-4f84-a3c4-f3a3e57b0a3d,株式会社 フクダ架設,mini,436-0086 静岡県掛川市宮脇272-2,SF元データ
10b925a3-0959-48a8-a302-70dc0818624c,株式会社 フジ配送サービス,mini,520-0241 滋賀県大津市今堅田2-25-71,SF元データ
46447fd0-de10-475d-8b2e-2efbb61a7bba,株式会社 プライムワーク,新mini,134-0085 東京都江戸川区南葛西2-6-5,SF元データ
a823954d-70f4-4460-89b2-4e623aa8ed8a,株式会社 プラス・ノーブル,mini,551-0002 大阪府大阪市大正区三軒家東2-2-22 大浪橋岡田ビル 208号,SF元データ
7500c407-4158-49a4-bd15-4934bf9b8ac7,株式会社 プラネット信越,新mini,384-0305 長野県佐久市中小田切162-8,SF元データ
8760df67-7566-4772-a131-67aa9702f8c0,株式会社 フルフレーバー,mini,735-0001 広島県安芸郡府中町桜ケ丘21-2-14,SF元データ
08c6f713-7d7d-4b47-8e0b-ed248009335a,株式会社 プロシード,mini,238-0312 神奈川県横須賀市山科台8-20,SF元データ
57374040-e844-4cd9-a51d-e43128b82c77,株式会社 プロファクト,mini,111-0025 東京都台東区東浅草2-5-2,SF元データ
d61ee52d-3014-4e66-99a8-ee0f782b8ce9,株式会社 まことサービス,mini,702-8002 岡山県岡山市中区桑野517-3,SF元データ
e56daa77-2a6b-47e2-ad13-7a3e50818ee1,株式会社 マルハギ創建,mini,816-0905 福岡県大野城市川久保2-15-24,SF元データ
d7b33c32-b9a6-4a57-8e70-515e8ae45a97,株式会社 ミカワ,新mini,731-3363 広島県広島市安佐北区安佐町くすの木台603-1,SF元データ
cd90b578-2cdb-42e9-8fe7-a09d71136108,株式会社 ミウラ工業,mini,652-0882 兵庫県神戸市兵庫区芦原通6-2-11,SF元データ
786e8900-90ab-4d0d-9c87-921b50730de8,株式会社 ムトウ建設,mini,251-0056 神奈川県藤沢市羽鳥4-9-27,SF元データ
bda89d96-bd58-47eb-aa3a-745984311a86,株式会社 ムラセコーポレイト,新mini,230-0076 神奈川県横浜市鶴見区馬場2-16-27,SF元データ
c5355383-01cb-4601-88e4-9adfe8362a9b,株式会社 モリモト,新mini,860-0046 熊本県熊本市西区横手3-15-21,SF元データ
38b103ea-6c67-48bb-ad1a-26eaf4c66ff2,株式会社 LifeWorks,mini,264-0005 千葉県千葉市若葉区千城台北2-21-6,SF元データ
,株式会社 ループ,mini,239-0821 神奈川県横須賀市根岸町3-15-1 田沼ビル 203,未マッチ
3d9c7b57-a559-44c2-a847-81679ec6a658,株式会社 リフォームの松もと,mini,462-0014 愛知県名古屋市北区楠味鋺3-2701,SF元データ
7a0e7c22-409d-4e7d-a30e-e4963aefa7db,株式会社 リフォーム仙台花まる,新mini,981-3109 宮城県仙台市泉区鶴が丘2-8-18,SF元データ
b2d2e753-b67c-4ca7-b3ea-4e98622be7b4,株式会社 リペア,mini,335-0005 埼玉県蕨市錦町3-4-30,SF元データ
8605d4a9-45ad-443b-9d19-97e989dbefb6,株式会社 吉川装飾,新mini,578-0924 大阪府東大阪市吉田7-1-15,SF元データ
c5c7e47f-e7e0-4090-b5a4-10b86865ca9c,株式会社 レジファインクリエイト,新mini,330-0063 埼玉県さいたま市浦和区高砂4-4-1,SF元データ
9c61f366-635d-4991-9e4e-e7ee82881a48,株式会社 ワイスタイル,mini,121-0063 東京都足立区東保木間2-4-17,SF元データ
c1c80aec-1142-4b25-b3df-9c43b2582b04,株式会社 阿部土木建設,mini,340-0824 埼玉県八潮市垳525-3,SF元データ
197037a8-8f95-4999-8196-0e03abad8b80,株式会社 郁栄,新mini,662-0094 兵庫県西宮市毘沙門町5-15 毘沙門タウンハウス 102号,SF元データ
75a4af22-420e-4004-8440-7dd6067fa6cf,株式会社 一期一会,mini,359-0006 埼玉県所沢市所沢新町2514-46,SF元データ
c58f3bab-c118-415e-acbb-e4ef21c1e972,株式会社 一工業,mini,866-0883 熊本県八代市松江町122-1,SF元データ
,株式会社 横浜空設工業,mini,232-0014 神奈川県横浜市南区吉野町2-4 国際吉野町ビル 102,未マッチ
d533e60b-0c92-4364-82df-187f2b44681d,株式会社 魁誓,mini,466-0027 愛知県名古屋市昭和区阿由知通3-16-4 二葉ビル 3-C,SF元データ
679c48fc-d906-4a0f-8413-805452975234,株式会社 乾建設,mini,518-0835 三重県伊賀市緑ケ丘南町4011-1,高（名前+都道府県+市区）
2b936455-625d-43f3-b2c2-4e6cbd345f59,株式会社 環境美健,mini,111-0041 東京都台東区元浅草4-5-8,SF元データ
318d9a96-6a11-4bd8-a57f-d84cc8c18391,株式会社 丸岡電気工業,mini,171-0014 東京都豊島区池袋3-2-2,SF元データ
a96c2858-1b2a-4c95-ab9c-d92cf4a633ad,株式会社 丸政重量,新mini,590-0824 大阪府堺市堺区老松町1-23-3,SF元データ
6fe3abd0-5900-43a2-92a4-e55305fa89b5,株式会社 丸勇渡辺建設,mini,384-0805 長野県小諸市己142-2,SF元データ
2467e80d-a017-41d6-afac-b7b78787aff4,株式会社 紀の國屋,mini,302-0034 茨城県取手市戸頭9-1-33,SF元データ
7c99129c-8001-455c-a9a4-e1f4873279e4,株式会社 金本商会,mini,731-0221 広島県広島市安佐北区可部9-1-23,高（名前+都道府県+市区）
84cd3557-4503-414c-b38a-bd5b110dc2a6,株式会社 栗原建設,mini,257-0021 神奈川県秦野市蓑毛197-1,SF元データ
dae95401-83e2-4e12-b1ac-670757f47c5a,株式会社 群馬ドリーム,mini,370-1113 群馬県佐波郡玉村町箱石358-1,SF元データ
77ddcfe4-1659-450a-a623-b2d63d4c168c,株式会社 慶和空調,新mini,340-0808 埼玉県八潮市緑町1-34-25  セレクト21八潮青葉 7号,SF元データ
7cad5c0e-0e28-48f8-9ba8-ddf20885d6e1,株式会社 健装,mini,955-0057 新潟県三条市新光町26-57-3,SF元データ
f1bfadde-f684-4fd2-babf-18414d2e7815,株式会社 光,mini,811-1246 福岡県筑紫郡那珂川町西畑580-1,SF元データ
540b63a5-28c6-4c4c-9812-3f05df5967b1,株式会社 工房とよおか,mini,668-0852 兵庫県豊岡市江本583-1,SF元データ
65809dc0-93c7-424b-baf5-e4b85a1203b3,株式会社 幸保工業,新mini,314-0341 茨城県神栖市矢田部9442-9,SF元データ
cb538289-0479-4d24-bdda-854fe63631e4,株式会社 甲商ライフ,mini,334-0058 埼玉県川口市安行領家371-5,低（名前のみ）
c3de59f1-1f57-4633-9b32-9d651435156b,株式会社 高岡冷機,mini,768-0067 香川県観音寺市坂本町3-8-30,高（名前+都道府県+市区）
70a18661-fd90-41cb-b6bd-8ede96f122b5,株式会社 高橋左官工業,新mini,348-0061 埼玉県羽生市大字稲子816,SF元データ
a5b2dafd-36a8-48cd-b403-0fe6ad042ab2,株式会社 佐々木機械土木,mini,252-1111 神奈川県綾瀬市上土棚北2-12-10,SF元データ
532c6c8a-48d4-4fb6-99ae-cd4fb182cc02,株式会社 佐藤工業,mini,340-0001 埼玉県草加市柿木町2191,SF元データ
665c1c0e-ff97-4537-a771-686d466bb1b2,株式会社 佐藤造園土木,新mini,673-0411 兵庫県三木市久留美783,SF元データ
,株式会社 斎藤設備工業,新mini,183-0052 東京都府中市新町1-25-6,未マッチ
66625074-c803-4b25-bd50-690d5e7aed43,株式会社 菜花空調,mini,985-0086 宮城県塩竃市千賀の台2-13-6,SF元データ
27816d5a-1cc1-40df-b006-c265d1d40da8,株式会社 榊工機,mini,675-0051 兵庫県加古川市東神吉町升田767-4,SF元データ
35b0d343-dad1-40bd-b1d5-a82363ae8801,株式会社 笹子タイル工業,mini,187-0002 東京都小平市花小金井4-12-38,SF元データ
4508e242-5605-4b2a-aee8-985f5f86eda4,株式会社 三愛,mini,510-0026 三重県四日市市高浜町10-7,SF元データ
edb9f0ae-b535-4995-b8b4-6341b616703c,株式会社 三貴,mini,983-0002 宮城県仙台市宮城野区蒲生南城道田43-20,SF元データ
c43e32d5-5d36-4163-85d0-133b6e93df19,株式会社 山形電気工事,mini,708-0831 岡山県津山市上之町44-2,SF元データ
,株式会社 山都機工,mini,571-0043 大阪府門真市桑才新町3-3,未マッチ
4214f428-4654-4e1a-961c-999a4c6fae60,株式会社 山本重量,mini,342-0061 埼玉県吉川市中央1-24-7,SF元データ
a88b53e0-c595-4a7c-9bb1-353c1872cd74,株式会社 山門造園 everyday greening,新mini,462-0014 愛知県名古屋市北区楠味鋺1-1020,SF元データ
ddf7bdd6-7238-4f9d-a8de-d7dfe9418cda,株式会社 秀政建総,mini,251-0037 神奈川県藤沢市鵠沼海岸4-18-17,SF元データ
2e78e7e6-e71a-4a82-83b1-c44dae03b966,株式会社 重松工業,mini,299-1173 千葉県君津市外箕輪4-23-20201,SF元データ
2308d359-42f2-4e85-9601-a107d6b72a5d,株式会社 シュンセツ,mini,東京都江戸川区篠崎町2-2-9,SF元データ
064fc9d1-5072-48ea-b492-0080d5b19f9b,株式会社 匠コーポレーション,新mini,381-0038 長野県長野市東和田80-5,SF元データ
6f70eeed-5292-4c28-b3f4-1cf3f4fa7df4,株式会社 小泉建設,mini,425-0077 静岡県焼津市五ケ堀之内1638-1,SF元データ
e566a551-50a7-4170-bd1b-eb5333e494ca,株式会社 弓弦葉,mini,590-0934 大阪府堺市堺区九間町東2-1-26-1,SF元データ
,株式会社 湘南レインボーサービス,mini,253-0018 神奈川県茅ヶ崎市室田1-2-8 アーバン・ステイ茅ヶ崎 204,未マッチ
ca47c275-6110-4242-9c71-3dca3e519c08,株式会社 城工業,新mini,599-8237 大阪府堺市中区深井水池町3377,高（名前+都道府県+市区）
4e5e66e5-bf80-43a3-9ef0-1ef0edb89b22,株式会社 新井工業,新mini,271-0077 千葉県松戸市根本134-1,SF元データ
85b62b9c-a8c2-476c-b9f4-c55015f3efca,株式会社 新商,mini,869-1102 熊本県菊池郡菊陽町原水3281 内A棟,SF元データ
b0608e52-2f0a-46d2-93d2-04f90059f86d,株式会社 新創,mini,950-0136 新潟県新潟市江南区城所甲182-1,SF元データ
730ddd7c-65e3-4a51-9b12-77941c20ca4f,株式会社 須﨑造園,mini,800-0210 福岡県北九州市小倉南区吉田にれの木坂2-11-11,SF元データ
212a5916-5956-4505-8f97-dc6a9a7d0cb5,株式会社 成了エレクトライン,mini,425-0017 静岡県焼津市八楠4-27-3,SF元データ
70f5bd31-f8fb-4073-bb48-1847c5985eba,株式会社 西澤架設,新mini,334-0073 埼玉県川口市赤井1255-1,SF元データ
9694e65f-a04e-4b19-8388-93c261453505,株式会社 誠和管工,mini,339-0076 埼玉県さいたま市岩槻区平林寺262-26,SF元データ
9806e3e4-bade-4106-8ec0-980f316919b4,株式会社 石山建設,mini,252-1103 神奈川県綾瀬市深谷3788-1,SF元データ
c54b3306-0f39-44e0-9290-3ea160ac582e,株式会社 石田電気工事,mini,339-0025 埼玉県さいたま市岩槻区釣上新田1143-8,SF元データ
94dc8894-0da0-4ba1-b35a-c9fe44f0e14f,株式会社 千種管工社,mini,299-0102 千葉県市原市青柳1115-1,SF元データ
3dd5b051-c01c-46e5-bb83-a2ac33974a37,株式会社 泉谷興業,mini,325-0025 栃木県那須塩原市下厚崎355-6,SF元データ
7ef7899a-55bf-4df3-9d61-c45843169605,株式会社 染谷Safety Service,mini,343-0111 埼玉県北葛飾郡松伏町松伏2370-4,SF元データ
f83fb4cf-e568-4550-900c-5c7afb333afb,株式会社 前田功業,mini,350-1165 埼玉県川越市南台3-1-12-203,SF元データ
11fef079-d4c3-4457-8734-6ab001b0358b,株式会社 善興業,mini,536-0023 大阪府大阪市城東区東中浜1-4-13,高（名前+都道府県+市区）
064147e2-6d9a-467a-ae89-b34fbcf338fd,株式会社 創健,mini,440-0853 愛知県豊橋市佐藤3-4-3,SF元データ
,株式会社 奏美社,mini,870-0843 大分県大分市元町3-3 Comfort.BLD元町 103,未マッチ
3c349ee4-2b04-470f-8421-dd0771986bba,株式会社 足場アート,mini,270-2203 千葉県松戸市六高台9-58-2,SF元データ
1867da4c-2f1d-4314-ad2f-624cfbb09821,株式会社 村上総設工業,新mini,284-0016 千葉県四街道市もねの里3-14-6,SF元データ
